order,node_index,node_name,mesh_index,mesh_name,pointclip_top1_id,pointclip_top1_name,pointclip_top1_role,pointclip_top1_score,pointclip_top2_id,pointclip_top2_name,pointclip_top2_role,pointclip_top2_score,pointclip_margin,pointclip_topk_json
1447,1446,Mesh.1067,1446,Mesh_1067.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.14870628714561462,handle_lever_knob,handle lever or knob,structural_control,0.13539861142635345,0.01330767571926117,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14870628714561462}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13539861142635345}, {""rank"": 3, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.12522324919700623}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.12522324919700623}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07836271077394485}]"
1448,1447,Mesh.1066,1447,Mesh_1066.004,nut,nut,repeated_fastener,0.2788262963294983,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.11992169916629791,0.15890459716320038,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.2788262963294983}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.11992169916629791}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.09635979682207108}, {""rank"": 4, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.09339511394500732}, {""rank"": 5, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.0877365842461586}]"
1449,1448,Mesh.1069,1448,Mesh_1069.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.14724968373775482,handle_lever_knob,handle lever or knob,structural_control,0.13199375569820404,0.015255928039550781,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14724968373775482}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13199375569820404}, {""rank"": 3, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.12399666756391525}, {""rank"": 4, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.11648409068584442}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08131898939609528}]"
1450,1449,Mesh.1055,1449,Mesh_1055.004,plate_disc_panel,plate disc or panel,large_static_bulk,0.12020926177501678,pin_rivet_key,pin rivet or key,repeated_fastener,0.11834559589624405,0.0018636658787727356,"[{""rank"": 1, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.12020926177501678}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11834559589624405}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1094517782330513}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09811194241046906}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.09509335458278656}]"
1451,1450,Mesh.1059,1450,Mesh_1059.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14973410964012146,plate_disc_panel,plate disc or panel,large_static_bulk,0.12413394451141357,0.025600165128707886,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14973410964012146}, {""rank"": 2, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.12413394451141357}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11127293854951859}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.10453125089406967}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.09974443167448044}]"
1452,1451,Mesh.1060,1451,Mesh_1060.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.26504984498023987,plate_disc_panel,plate disc or panel,large_static_bulk,0.13537421822547913,0.12967562675476074,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.26504984498023987}, {""rank"": 2, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.13537421822547913}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11761515587568283}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.11048921197652817}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07834858447313309}]"
1453,1452,Mesh.1056,1452,Mesh_1056.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.2611740827560425,plate_disc_panel,plate disc or panel,large_static_bulk,0.13762907683849335,0.12354500591754913,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.2611740827560425}, {""rank"": 2, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.13762907683849335}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11589529365301132}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.10718562453985214}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07720290869474411}]"
1454,1453,Mesh.1058,1453,Mesh_1058.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.2652304470539093,plate_disc_panel,plate disc or panel,large_static_bulk,0.13546647131443024,0.12976397573947906,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.2652304470539093}, {""rank"": 2, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.13546647131443024}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11769530177116394}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.10885035991668701}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0771864578127861}]"
1455,1454,Mesh.1057,1454,Mesh_1057.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.26414668560028076,plate_disc_panel,plate disc or panel,large_static_bulk,0.13282129168510437,0.1313253939151764,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.26414668560028076}, {""rank"": 2, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.13282129168510437}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11184674501419067}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.11184674501419067}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07687105983495712}]"
1456,1455,Mesh.1053,1455,Mesh_1053.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.28670230507850647,nut,nut,repeated_fastener,0.23037177324295044,0.05633053183555603,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.28670230507850647}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.23037177324295044}, {""rank"": 3, ""id"": ""bolt_screw"", ""name"": ""bolt or screw"", ""role"": ""repeated_fastener"", ""score"": 0.07596854865550995}, {""rank"": 4, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.07248969376087189}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.06397192925214767}]"
1457,1456,Mesh.1051,1456,Mesh_1051.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.28765156865119934,nut,nut,repeated_fastener,0.2311345338821411,0.05651703476905823,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.28765156865119934}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.2311345338821411}, {""rank"": 3, ""id"": ""bolt_screw"", ""name"": ""bolt or screw"", ""role"": ""repeated_fastener"", ""score"": 0.0762200877070427}, {""rank"": 4, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.07272970676422119}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.06318866461515427}]"
1458,1457,Mesh.1054,1457,Mesh_1054.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.2963756322860718,nut,nut,repeated_fastener,0.23081758618354797,0.0655580461025238,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.2963756322860718}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.23081758618354797}, {""rank"": 3, ""id"": ""bolt_screw"", ""name"": ""bolt or screw"", ""role"": ""repeated_fastener"", ""score"": 0.07853173464536667}, {""rank"": 4, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.07377373427152634}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.06310201436281204}]"
1459,1458,Mesh.1119,1458,Mesh_1119.004,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.1294969916343689,pin_rivet_key,pin rivet or key,repeated_fastener,0.12551279366016388,0.003984197974205017,"[{""rank"": 1, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.1294969916343689}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.12551279366016388}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.11976514011621475}, {""rank"": 4, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.10735677927732468}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.09182711690664291}]"
1460,1459,Mesh.1130,1459,Mesh_1130.004,nut,nut,repeated_fastener,0.12233930081129074,wheel_castor,wheel or castor,motion_precision,0.12044260650873184,0.001896694302558899,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.12233930081129074}, {""rank"": 2, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.12044260650873184}, {""rank"": 3, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.11314535140991211}, {""rank"": 4, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.11314535140991211}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09091484546661377}]"
1461,1460,Mesh.1129,1460,Mesh_1129.004,nut,nut,repeated_fastener,0.17399676144123077,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.14201201498508453,0.03198474645614624,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.17399676144123077}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.14201201498508453}, {""rank"": 3, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09168985486030579}, {""rank"": 4, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.08348456025123596}, {""rank"": 5, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.079661525785923}]"
1462,1461,Mesh.1128,1461,Mesh_1128.004,nut,nut,repeated_fastener,0.17353972792625427,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.1351528763771057,0.03838685154914856,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.17353972792625427}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.1351528763771057}, {""rank"": 3, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09583773463964462}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.08457650989294052}, {""rank"": 5, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.0832652747631073}]"
1463,1462,Mesh.1075,1462,Mesh_1075.004,nut,nut,repeated_fastener,0.1300535351037979,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.1221739873290062,0.007879547774791718,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.1300535351037979}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.1221739873290062}, {""rank"": 3, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.11477184295654297}, {""rank"": 4, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.11299247294664383}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.09079199284315109}]"
1464,1463,Mesh.1077,1463,Mesh_1077.004,nut,nut,repeated_fastener,0.251936674118042,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.1576579511165619,0.0942787230014801,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.251936674118042}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.1576579511165619}, {""rank"": 3, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.08983079344034195}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.08843809366226196}, {""rank"": 5, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.07683634012937546}]"
1465,1464,Mesh.1076,1464,Mesh_1076.004,nut,nut,repeated_fastener,0.1737499088048935,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.13744749128818512,0.036302417516708374,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.1737499088048935}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.13744749128818512}, {""rank"": 3, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.0944661870598793}, {""rank"": 4, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.0820736512541771}, {""rank"": 5, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.08080121874809265}]"
1466,1465,Mesh.1113,1465,Mesh_1113.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.15063819289207458,handle_lever_knob,handle lever or knob,structural_control,0.12884768843650818,0.021790504455566406,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15063819289207458}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.12884768843650818}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1229473203420639}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.09725933521986008}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09136668592691422}]"
1467,1466,Mesh.1120,1466,Mesh_1120.004,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.1325167417526245,joint_clamp_hinge,joint clamp or hinge,structural_control,0.13046227395534515,0.002054467797279358,"[{""rank"": 1, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.1325167417526245}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.13046227395534515}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13046227395534515}, {""rank"": 4, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.10160411894321442}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.1000288873910904}]"
1468,1467,Mesh.1086,1467,Mesh_1086.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.21954354643821716,handle_lever_knob,handle lever or knob,structural_control,0.1606214940547943,0.05892205238342285,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.21954354643821716}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1606214940547943}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.11213187873363495}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.08597448468208313}, {""rank"": 5, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.0659189224243164}]"
1469,1468,Mesh.1073,1468,Mesh_1073.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1671779453754425,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.14077794551849365,0.026399999856948853,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1671779453754425}, {""rank"": 2, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.14077794551849365}, {""rank"": 3, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.12619252502918243}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.10139854997396469}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09982650727033615}]"
1470,1469,Mesh.1132,1469,Mesh_1132.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.22338606417179108,handle_lever_knob,handle lever or knob,structural_control,0.16089895367622375,0.06248711049556732,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.22338606417179108}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.16089895367622375}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.11058412492275238}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.08747924119234085}, {""rank"": 5, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.06707265973091125}]"
1471,1470,Mesh.1116,1470,Mesh_1116.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.16717301309108734,large_foundation_frame,large foundation frame or static support,large_static_bulk,0.1281760036945343,0.03899700939655304,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.16717301309108734}, {""rank"": 2, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.1281760036945343}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11854340881109238}, {""rank"": 4, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11311492323875427}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.10461420565843582}]"
1472,1471,Mesh.1096,1471,Mesh_1096.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1674543023109436,pin_rivet_key,pin rivet or key,repeated_fastener,0.14777790009975433,0.01967640221118927,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1674543023109436}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14777790009975433}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1388244926929474}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08552729338407516}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07909981906414032}]"
1473,1472,Mesh.1101,1472,Mesh_1101.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1539478302001953,handle_lever_knob,handle lever or knob,structural_control,0.12370055913925171,0.030247271060943604,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1539478302001953}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.12370055913925171}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11440431326627731}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.10416632145643234}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09337408095598221}]"
1474,1473,Mesh.1103,1473,Mesh_1103.004,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.16349166631698608,nut,nut,repeated_fastener,0.16349166631698608,0.0,"[{""rank"": 1, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.16349166631698608}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.16349166631698608}, {""rank"": 3, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.09315474331378937}, {""rank"": 4, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.08751078695058823}, {""rank"": 5, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.06922673434019089}]"
1475,1474,Mesh.1102,1474,Mesh_1102.004,nut,nut,repeated_fastener,0.1993604451417923,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.19626964628696442,0.003090798854827881,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.1993604451417923}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.19626964628696442}, {""rank"": 3, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.09127386659383774}, {""rank"": 4, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.0844145268201828}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.06889712810516357}]"
